dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|P67809|YBOX1_HUMAN	Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3	29	12	0.0010912095599225186	0.0	55.55555555555556	0.0	0.0005188067444876783	0.0	324	sp|P67809|YBOX1_HUMAN;sp|Q9Y2T7|YBOX2_HUMAN;sp|P16989|YBOX3_HUMAN	True
sp|Q16695|H31T_HUMAN	Histone H3.1t OS=Homo sapiens OX=9606 GN=HIST3H3 PE=1 SV=3	19	5	0.001703216544341538	0.0	29.411764705882355	2.5878795665958882e-09	0.0005188067444876783	0.0	136	sp|P84243|H33_HUMAN;sp|Q6NXT2|H3C_HUMAN;sp|Q71DI3|H32_HUMAN;sp|P68431|H31_HUMAN;sp|Q16695|H31T_HUMAN	True
sp|P52272|HNRPM_HUMAN	Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=3	57	38	0.0009519347261525308	0.0	60.82191780821918	0.0	0.0005188067444876783	0.0	730	sp|P52272|HNRPM_HUMAN	True
sp|Q16777|H2A2C_HUMAN	Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=HIST2H2AC PE=1 SV=4	28	5	0.002646205059507375	0.0	37.98449612403101	0.0	0.0005188067444876783	0.0	129	sp|P20671|H2A1D_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|P16104|H2AX_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q9BTM1|H2AJ_HUMAN;sp|Q96KK5|H2A1H_HUMAN	True
sp|Q8IUE6|H2A2B_HUMAN	Histone H2A type 2-B OS=Homo sapiens OX=9606 GN=HIST2H2AB PE=1 SV=3	16	5	0.001500485506270116	0.0	40.76923076923077	0.0	0.0005188067444876783	0.0	130	sp|P20671|H2A1D_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|P16104|H2AX_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q9BTM1|H2AJ_HUMAN;sp|Q96KK5|H2A1H_HUMAN	True
sp|Q02878|RL6_HUMAN	60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3	21	15	0.0008889595121782588	0.0	50.0	0.0	0.0005188067444876783	0.0	288	sp|Q02878|RL6_HUMAN	True
sp|Q12931|TRAP1_HUMAN	Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3	23	20	0.0003983000411707783	0.0	35.51136363636363	0.0	0.0005188067444876783	0.0	704	sp|Q12931|TRAP1_HUMAN	True
sp|P21291|CSRP1_HUMAN	Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=3	11	8	0.0006948491819838944	0.0	54.40414507772021	0.0	0.0005188067444876783	0.0	193	sp|P21291|CSRP1_HUMAN	True
sp|P21333|FLNA_HUMAN	Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4	170	108	0.0007829790727372866	0.0	59.50132225160559	0.0	0.0005188067444876783	0.0	2647	sp|O75369|FLNB_HUMAN;sp|P21333|FLNA_HUMAN;sp|Q14315|FLNC_HUMAN	True
sp|P09651|ROA1_HUMAN	Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5	54	14	0.0017697258491290683	0.0	50.26881720430107	0.0	0.0005188067444876783	0.0	372	sp|P51991|ROA3_HUMAN;sp|Q32P51|RA1L2_HUMAN;sp|P09651|ROA1_HUMAN;sp|P22626|ROA2_HUMAN	True
sp|P22626|ROA2_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2	79	17	0.0027283969811250164	0.0	58.07365439093485	0.0	0.0005188067444876783	0.0	353	sp|P09651|ROA1_HUMAN;sp|Q32P51|RA1L2_HUMAN;sp|P22626|ROA2_HUMAN	True
sp|P26599|PTBP1_HUMAN	Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1	32	15	0.0007347010011868741	0.0	40.30131826741996	0.0	0.0005188067444876783	0.0	531	sp|O95758|PTBP3_HUMAN;sp|P26599|PTBP1_HUMAN	True
sp|O00541|PESC_HUMAN	Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1	15	14	0.00031100624332767074	0.0	30.272108843537417	0.0	0.0005188067444876783	0.0	588	sp|O00541|PESC_HUMAN	True
sp|Q9Y490|TLN1_HUMAN	Talin-1 OS=Homo sapiens OX=9606 GN=TLN1 PE=1 SV=3	80	69	0.0003838313967239573	0.0	38.213301849665484	0.0	0.0005188067444876783	0.0	2541	sp|Q9Y490|TLN1_HUMAN;sp|Q9Y4G6|TLN2_HUMAN	True
sp|Q12874|SF3A3_HUMAN	Splicing factor 3A subunit 3 OS=Homo sapiens OX=9606 GN=SF3A3 PE=1 SV=1	13	10	0.0003163448734526567	0.0	21.55688622754491	0.0	0.0005188067444876783	0.0	501	sp|Q12874|SF3A3_HUMAN	True
sp|Q9Y2W1|TR150_HUMAN	Thyroid hormone receptor-associated protein 3 OS=Homo sapiens OX=9606 GN=THRAP3 PE=1 SV=2	27	23	0.0003446795894638814	0.0	26.07329842931937	0.0	0.0005188067444876783	0.0	955	sp|Q9Y2W1|TR150_HUMAN;sp|Q9NYF8|BCLF1_HUMAN	True
sp|P46013|KI67_HUMAN	Proliferation marker protein Ki-67 OS=Homo sapiens OX=9606 GN=MKI67 PE=1 SV=2	77	67	0.00028831119313889477	0.0	32.06388206388206	0.0	0.0005188067444876783	0.0	3256	sp|P46013|KI67_HUMAN	True
sp|Q9NX58|LYAR_HUMAN	Cell growth-regulating nucleolar protein OS=Homo sapiens OX=9606 GN=LYAR PE=1 SV=2	19	14	0.0006111806069404991	0.0	41.16094986807388	0.0	0.0005188067444876783	0.0	379	sp|Q9NX58|LYAR_HUMAN	True
sp|Q9BQ39|DDX50_HUMAN	ATP-dependent RNA helicase DDX50 OS=Homo sapiens OX=9606 GN=DDX50 PE=1 SV=1	12	11	0.0001985038492012704	0.0	18.45318860244233	0.0	0.0005188067444876783	0.0	737	sp|Q9BQ39|DDX50_HUMAN;sp|Q9NR30|DDX21_HUMAN	True
sp|P35579|MYH9_HUMAN	Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4	179	100	0.0011134023511130612	0.0	53.163265306122454	0.0	0.0005188067444876783	0.0	1960	sp|Q7Z406|MYH14_HUMAN;sp|P35749|MYH11_HUMAN;sp|P35580|MYH10_HUMAN;sp|P35579|MYH9_HUMAN	True
sp|P80723|BASP1_HUMAN	Brain acid soluble protein 1 OS=Homo sapiens OX=9606 GN=BASP1 PE=1 SV=2	32	15	0.0017186177604855955	0.0	78.8546255506608	0.0	0.0005188067444876783	0.0	227	sp|P80723|BASP1_HUMAN	True
sp|P35580|MYH10_HUMAN	Myosin-10 OS=Homo sapiens OX=9606 GN=MYH10 PE=1 SV=3	139	92	0.000857596568139581	0.0	48.38056680161944	0.0	0.0005188067444876783	0.0	1976	sp|Q7Z406|MYH14_HUMAN;sp|P35749|MYH11_HUMAN;sp|P35580|MYH10_HUMAN;sp|P13533|MYH6_HUMAN;sp|P35579|MYH9_HUMAN	True
sp|Q6PKG0|LARP1_HUMAN	La-related protein 1 OS=Homo sapiens OX=9606 GN=LARP1 PE=1 SV=2	8	8	8.898864772587367e-05	0.0	10.857664233576642	0.0	0.0005188067444876783	0.0	1096	sp|Q6PKG0|LARP1_HUMAN;sp|Q659C4|LAR1B_HUMAN	True
sp|O75533|SF3B1_HUMAN	Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3	46	36	0.0004300663021230489	0.0	38.266871165644176	0.0	0.0005188067444876783	0.0	1304	sp|O75533|SF3B1_HUMAN	True
sp|P53999|TCP4_HUMAN	Activated RNA polymerase II transcriptional coactivator p15 OS=Homo sapiens OX=9606 GN=SUB1 PE=1 SV=3	8	7	0.0007679650228941538	0.0	45.66929133858268	0.0	0.0005188067444876783	0.0	127	sp|P53999|TCP4_HUMAN	True
sp|Q99615|DNJC7_HUMAN	DnaJ homolog subfamily C member 7 OS=Homo sapiens OX=9606 GN=DNAJC7 PE=1 SV=2	15	14	0.0003701855689811141	0.0	31.376518218623485	0.0	0.0005188067444876783	0.0	494	sp|Q99615|DNJC7_HUMAN	True
sp|P68104|EF1A1_HUMAN	Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1	63	17	0.0016624697370606397	0.0	47.83549783549784	0.0	0.0005188067444876783	0.0	462	sp|Q05639|EF1A2_HUMAN;sp|Q5VTE0|EF1A3_HUMAN;sp|P68104|EF1A1_HUMAN	True
sp|Q16576|RBBP7_HUMAN	Histone-binding protein RBBP7 OS=Homo sapiens OX=9606 GN=RBBP7 PE=1 SV=1	19	13	0.0005450292941892921	0.0	33.1764705882353	0.0	0.0005188067444876783	0.0	425	sp|Q09028|RBBP4_HUMAN;sp|Q16576|RBBP7_HUMAN	True
sp|Q09028|RBBP4_HUMAN	Histone-binding protein RBBP4 OS=Homo sapiens OX=9606 GN=RBBP4 PE=1 SV=3	20	11	0.0005737150465150443	0.0	34.8235294117647	0.0	0.0005188067444876783	0.0	425	sp|Q09028|RBBP4_HUMAN;sp|Q16576|RBBP7_HUMAN	True
sp|Q14008|CKAP5_HUMAN	Cytoskeleton-associated protein 5 OS=Homo sapiens OX=9606 GN=CKAP5 PE=1 SV=3	24	24	0.00014399344179265384	0.0	16.92913385826772	0.0	0.0005188067444876783	0.0	2032	sp|Q14008|CKAP5_HUMAN	True
sp|P11387|TOP1_HUMAN	DNA topoisomerase 1 OS=Homo sapiens OX=9606 GN=TOP1 PE=1 SV=2	21	18	0.0003346671104671092	0.0	23.92156862745098	0.0	0.0005188067444876783	0.0	765	sp|Q969P6|TOP1M_HUMAN;sp|P11387|TOP1_HUMAN	True
sp|P49748|ACADV_HUMAN	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	24	20	0.0004467094255307979	0.0	40.76335877862595	0.0	0.0005188067444876783	0.0	655	sp|P49748|ACADV_HUMAN	True
sp|Q9UIS9|MBD1_HUMAN	Methyl-CpG-binding domain protein 1 OS=Homo sapiens OX=9606 GN=MBD1 PE=1 SV=2	4	4	8.060459331203102e-05	0.0	11.40495867768595	0.0	0.0005188067444876783	0.0	605	sp|Q9UIS9|MBD1_HUMAN	True
sp|Q9Y277|VDAC3_HUMAN	Voltage-dependent anion-selective channel protein 3 OS=Homo sapiens OX=9606 GN=VDAC3 PE=1 SV=1	7	5	0.0003015551702088793	0.0	29.328621908127207	0.0	0.0005188067444876783	0.0	283	sp|Q9Y277|VDAC3_HUMAN	True
sp|P06733|ENOA_HUMAN	Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2	46	17	0.001292180778729161	0.0	56.91244239631337	0.0	0.0005188067444876783	0.0	434	sp|P09104|ENOG_HUMAN;sp|P06733|ENOA_HUMAN;sp|P13929|ENOB_HUMAN	True
sp|P14618|KPYM_HUMAN	Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4	44	25	0.001010213876631952	0.0	56.30885122410546	0.0	0.0005188067444876783	0.0	531	sp|P14618|KPYM_HUMAN;sp|P30613|KPYR_HUMAN	True
sp|Q16643|DREB_HUMAN	Drebrin OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=4	31	22	0.0005823340321907326	0.0	48.844375963020035	0.0	0.0005188067444876783	0.0	649	sp|Q16643|DREB_HUMAN	True
sp|P11388|TOP2A_HUMAN	DNA topoisomerase 2-alpha OS=Homo sapiens OX=9606 GN=TOP2A PE=1 SV=3	47	43	0.00037426381626838703	0.0	29.000653167864144	0.0	0.0005188067444876783	0.0	1531	sp|P11388|TOP2A_HUMAN;sp|Q02880|TOP2B_HUMAN	True
sp|P46778|RL21_HUMAN	60S ribosomal protein L21 OS=Homo sapiens OX=9606 GN=RPL21 PE=1 SV=2	8	7	0.0006095722369222346	0.0	36.875	0.0	0.0005188067444876783	0.0	160	sp|P46778|RL21_HUMAN	True
sp|Q9UQ35|SRRM2_HUMAN	Serine/arginine repetitive matrix protein 2 OS=Homo sapiens OX=9606 GN=SRRM2 PE=1 SV=2	30	24	0.00013290092374758022	0.0	12.063953488372094	0.0	0.0005188067444876783	0.0	2752	sp|Q9UQ35|SRRM2_HUMAN	True
sp|Q8TCC3|RM30_HUMAN	39S ribosomal protein L30, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL30 PE=1 SV=1	1	1	7.572325924499809e-05	0.0	6.211180124223603	0.0	0.0005188067444876783	0.0	161	sp|Q8TCC3|RM30_HUMAN	True
sp|P11021|BIP_HUMAN	Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2	117	34	0.0021810382788960687	0.0	59.48012232415903	0.0	0.0005188067444876783	0.0	654	sp|P34931|HS71L_HUMAN;sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P11021|BIP_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P54652|HSP72_HUMAN	True
sp|P42785|PCP_HUMAN	Lysosomal Pro-X carboxypeptidase OS=Homo sapiens OX=9606 GN=PRCP PE=1 SV=1	3	3	7.373857704704451e-05	0.0	7.459677419354839	0.0	0.0005188067444876783	0.0	496	sp|P42785|PCP_HUMAN	True
sp|Q96D71|REPS1_HUMAN	RalBP1-associated Eps domain-containing protein 1 OS=Homo sapiens OX=9606 GN=REPS1 PE=1 SV=3	1	1	1.531588534980489e-05	0.0	1.507537688442211	0.0	0.0005188067444876783	0.0	796	sp|Q96D71|REPS1_HUMAN	True
sp|P62906|RL10A_HUMAN	60S ribosomal protein L10a OS=Homo sapiens OX=9606 GN=RPL10A PE=1 SV=2	14	9	0.0007865448218351414	0.0	37.327188940092164	0.0	0.0005188067444876783	0.0	217	sp|P62906|RL10A_HUMAN	True
sp|Q9NUQ6|SPS2L_HUMAN	SPATS2-like protein OS=Homo sapiens OX=9606 GN=SPATS2L PE=1 SV=2	2	2	4.369693454639675e-05	0.0	5.197132616487455	0.0	0.0005188067444876783	0.0	558	sp|Q9NUQ6|SPS2L_HUMAN	True
sp|O95714|HERC2_HUMAN	E3 ubiquitin-protein ligase HERC2 OS=Homo sapiens OX=9606 GN=HERC2 PE=1 SV=2	3	3	7.566060036271014e-06	0.0	0.9515928837401738	0.0	0.0005188067444876783	0.0	4834	sp|O95714|HERC2_HUMAN	True
sp|O95251|KAT7_HUMAN	Histone acetyltransferase KAT7 OS=Homo sapiens OX=9606 GN=KAT7 PE=1 SV=1	5	4	9.976632355519389e-05	0.0	10.638297872340425	0.0	0.0005188067444876783	0.0	611	sp|O95251|KAT7_HUMAN	True
sp|P35610|SOAT1_HUMAN	Sterol O-acyltransferase 1 OS=Homo sapiens OX=9606 GN=SOAT1 PE=1 SV=3	4	4	8.866505264323412e-05	0.0	8.363636363636363	0.0	0.0005188067444876783	0.0	550	sp|P35610|SOAT1_HUMAN	True
sp|O00422|SAP18_HUMAN	Histone deacetylase complex subunit SAP18 OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1	8	7	0.0006374611627944938	0.0	46.40522875816993	0.0	0.0005188067444876783	0.0	153	sp|O00422|SAP18_HUMAN	True
sp|Q9NTI5|PDS5B_HUMAN	Sister chromatid cohesion protein PDS5 homolog B OS=Homo sapiens OX=9606 GN=PDS5B PE=1 SV=1	10	9	8.425324629194674e-05	0.0	7.532826537664132	0.0	0.0005188067444876783	0.0	1447	sp|Q29RF7|PDS5A_HUMAN;sp|Q9NTI5|PDS5B_HUMAN	True
sp|P18077|RL35A_HUMAN	60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2	6	5	0.000664987894824256	0.0	38.18181818181819	0.0	0.0005188067444876783	0.0	110	sp|P18077|RL35A_HUMAN	True
sp|O95819|M4K4_HUMAN	Mitogen-activated protein kinase kinase kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP4K4 PE=1 SV=2	3	3	2.9519236654829766e-05	0.0	3.2284100080710245	0.0	0.0005188067444876783	0.0	1239	sp|O95819|M4K4_HUMAN	True
sp|P63313|TYB10_HUMAN	Thymosin beta-10 OS=Homo sapiens OX=9606 GN=TMSB10 PE=1 SV=2	2	2	0.0005541565790202133	0.0	18.181818181818183	0.0018530341718115072	0.0028619127116622945	0.0023849272597185785	44	sp|P63313|TYB10_HUMAN	True
sp|O14647|CHD2_HUMAN	Chromodomain-helicase-DNA-binding protein 2 OS=Homo sapiens OX=9606 GN=CHD2 PE=1 SV=2	3	2	2.0007841474471594e-05	0.0	1.148796498905908	0.0014853310101463257	0.0028619127116622945	0.0023849272597185785	1828	sp|O14647|CHD2_HUMAN	True
sp|P49450|CENPA_HUMAN	Histone H3-like centromeric protein A OS=Homo sapiens OX=9606 GN=CENPA PE=1 SV=1	1	1	8.70817481317478e-05	0.0	9.285714285714286	0.005829147846838756	0.004218420435903445	0.0037497070541363956	140	sp|P49450|CENPA_HUMAN	True
sp|P30101|PDIA3_HUMAN	Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4	58	25	0.0014002055343164202	0.0	56.237623762376245	0.0	0.0005188067444876783	0.0	505	sp|P30101|PDIA3_HUMAN	True
sp|O75390|CISY_HUMAN	Citrate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=CS PE=1 SV=2	14	12	0.00036626658012494783	0.0	25.536480686695278	0.0	0.0005188067444876783	0.0	466	sp|O75390|CISY_HUMAN	True
sp|P14625|ENPL_HUMAN	Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1	80	41	0.0012145897622360838	0.0	57.03611457036114	0.0	0.0005188067444876783	0.0	803	sp|P14625|ENPL_HUMAN;sp|Q58FF3|ENPLL_HUMAN;sp|P08238|HS90B_HUMAN	True
sp|Q13601|KRR1_HUMAN	KRR1 small subunit processome component homolog OS=Homo sapiens OX=9606 GN=KRR1 PE=1 SV=4	7	7	0.0002239897983441282	0.0	18.11023622047244	0.0	0.0005188067444876783	0.0	381	sp|Q13601|KRR1_HUMAN	True
sp|Q07065|CKAP4_HUMAN	Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2	39	25	0.0007898112039856195	0.0	48.671096345514954	0.0	0.0005188067444876783	0.0	602	sp|Q07065|CKAP4_HUMAN	True
sp|P39019|RS19_HUMAN	40S ribosomal protein S19 OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=2	9	8	0.0007567103630758775	0.0	47.58620689655172	0.0	0.0005188067444876783	0.0	145	sp|P39019|RS19_HUMAN	True
sp|Q9BY77|PDIP3_HUMAN	Polymerase delta-interacting protein 3 OS=Homo sapiens OX=9606 GN=POLDIP3 PE=1 SV=2	13	12	0.0003764579135386722	0.0	39.90498812351544	0.0	0.0005188067444876783	0.0	421	sp|Q9BY77|PDIP3_HUMAN	True
sp|Q12906|ILF3_HUMAN	Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3	49	32	0.0006682111769393624	0.0	55.369127516778526	0.0	0.0005188067444876783	0.0	894	sp|Q96SI9|STRBP_HUMAN;sp|Q12906|ILF3_HUMAN	True
sp|O43493|TGON2_HUMAN	Trans-Golgi network integral membrane protein 2 OS=Homo sapiens OX=9606 GN=TGOLN2 PE=1 SV=3	6	6	0.000152711207579683	0.0	17.32776617954071	0.0	0.0005188067444876783	0.0	479	sp|O43493|TGON2_HUMAN	True
sp|Q12769|NU160_HUMAN	Nuclear pore complex protein Nup160 OS=Homo sapiens OX=9606 GN=NUP160 PE=1 SV=3	6	6	5.093918414391933e-05	0.0	4.735376044568245	0.0	0.0005188067444876783	0.0	1436	sp|Q12769|NU160_HUMAN	True
sp|P06753|TPM3_HUMAN	Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=2	21	13	0.0008983169807275036	0.0	38.59649122807017	0.0	0.0005188067444876783	0.0	285	sp|P06753|TPM3_HUMAN;sp|P09493|TPM1_HUMAN;sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN	True
sp|P67936|TPM4_HUMAN	Tropomyosin alpha-4 chain OS=Homo sapiens OX=9606 GN=TPM4 PE=1 SV=3	24	15	0.0011798172327527122	0.0	44.75806451612903	0.0	0.0005188067444876783	0.0	248	sp|Q2TAC2|CCD57_HUMAN;sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN;sp|P67936|TPM4_HUMAN	True
sp|P16070|CD44_HUMAN	CD44 antigen OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=3	15	8	0.0002464577777313617	0.0	14.016172506738545	0.0	0.0005188067444876783	0.0	742	sp|P16070|CD44_HUMAN	True
sp|Q15363|TMED2_HUMAN	Transmembrane emp24 domain-containing protein 2 OS=Homo sapiens OX=9606 GN=TMED2 PE=1 SV=1	6	3	0.0003639237235356625	0.0	18.407960199004975	0.0	0.0005188067444876783	0.0	201	sp|Q15363|TMED2_HUMAN	True
sp|Q9BQG0|MBB1A_HUMAN	Myb-binding protein 1A OS=Homo sapiens OX=9606 GN=MYBBP1A PE=1 SV=2	42	33	0.00038557280046285923	0.0	30.195783132530117	0.0	0.0005188067444876783	0.0	1328	sp|Q9BQG0|MBB1A_HUMAN	True
sp|Q01082|SPTB2_HUMAN	Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTBN1 PE=1 SV=2	82	65	0.0004228842929578954	0.0	36.12521150592217	0.0	0.0005188067444876783	0.0	2364	sp|O15020|SPTN2_HUMAN;sp|P11277|SPTB1_HUMAN;sp|Q01082|SPTB2_HUMAN	True
