dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|P49748|ACADV_HUMAN	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	24	17	0.0005715057233702949	0.0	33.89312977099237	0.0	0.0011402508551881414	0.0005701254275940707	655	sp|P49748|ACADV_HUMAN	True
sp|P26599|PTBP1_HUMAN	Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1	21	13	0.0006168441011423734	0.0	32.20338983050847	0.0	0.0011402508551881414	0.0005701254275940707	531	sp|P26599|PTBP1_HUMAN;sp|O95758|PTBP3_HUMAN	True
sp|P35579|MYH9_HUMAN	Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4	111	69	0.000883318954456575	0.0	37.60204081632653	0.0	0.0011402508551881414	0.0005701254275940707	1960	sp|P35749|MYH11_HUMAN;sp|P35580|MYH10_HUMAN;sp|Q7Z406|MYH14_HUMAN;sp|P35579|MYH9_HUMAN	True
sp|Q9NUQ6|SPS2L_HUMAN	SPATS2-like protein OS=Homo sapiens OX=9606 GN=SPATS2L PE=1 SV=2	3	2	8.385668656082956e-05	0.0	5.197132616487455	0.0	0.0011402508551881414	0.0005701254275940707	558	sp|Q9NUQ6|SPS2L_HUMAN	True
sp|P42785|PCP_HUMAN	Lysosomal Pro-X carboxypeptidase OS=Homo sapiens OX=9606 GN=PRCP PE=1 SV=1	6	5	0.0001886775447618665	0.0	12.096774193548388	0.0	0.0011402508551881414	0.0005701254275940707	496	sp|P42785|PCP_HUMAN	True
sp|O75390|CISY_HUMAN	Citrate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=CS PE=1 SV=2	17	13	0.0005690018088097491	0.0	26.824034334763947	0.0	0.0011402508551881414	0.0005701254275940707	466	sp|O75390|CISY_HUMAN	True
sp|P14618|KPYM_HUMAN	Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4	53	26	0.001556797017168847	0.0	61.20527306967985	0.0	0.0011402508551881414	0.0005701254275940707	531	sp|P14618|KPYM_HUMAN;sp|P30613|KPYR_HUMAN	True
sp|P18077|RL35A_HUMAN	60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2	6	4	0.0008507642018353253	0.0	31.818181818181817	0.0	0.0011402508551881414	0.0005701254275940707	110	sp|P18077|RL35A_HUMAN	True
sp|Q99729|ROAA_HUMAN	Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=2	9	7	0.00042281955814105026	0.0	23.795180722891565	0.0	0.0011402508551881414	0.0005701254275940707	332	sp|Q99729|ROAA_HUMAN	True
sp|P11388|TOP2A_HUMAN	DNA topoisomerase 2-alpha OS=Homo sapiens OX=9606 GN=TOP2A PE=1 SV=3	24	22	0.00024450440810420846	0.0	15.153494448073154	0.0	0.0011402508551881414	0.0005701254275940707	1531	sp|Q02880|TOP2B_HUMAN;sp|P11388|TOP2A_HUMAN	True
sp|Q9NRC1|ST7_HUMAN	Suppressor of tumorigenicity 7 protein OS=Homo sapiens OX=9606 GN=ST7 PE=1 SV=1	1	1	2.666212598344324e-05	0.0	2.735042735042735	0.0	0.0011402508551881414	0.0005701254275940707	585	sp|Q9NRC1|ST7_HUMAN	True
sp|P20962|PTMS_HUMAN	Parathymosin OS=Homo sapiens OX=9606 GN=PTMS PE=1 SV=2	2	1	0.00030583026863361366	0.0	11.76470588235294	0.0	0.0011402508551881414	0.0005701254275940707	102	sp|P20962|PTMS_HUMAN	True
sp|Q9UQE7|SMC3_HUMAN	Structural maintenance of chromosomes protein 3 OS=Homo sapiens OX=9606 GN=SMC3 PE=1 SV=2	18	17	0.00023069201857490334	0.0	18.405916187345934	0.0	0.0011402508551881414	0.0005701254275940707	1217	sp|Q9UQE7|SMC3_HUMAN	True
sp|Q96D71|REPS1_HUMAN	RalBP1-associated Eps domain-containing protein 1 OS=Homo sapiens OX=9606 GN=REPS1 PE=1 SV=3	1	1	1.9594652889842083e-05	0.0	1.507537688442211	0.0	0.0011402508551881414	0.0005701254275940707	796	sp|Q96D71|REPS1_HUMAN	True
sp|Q07065|CKAP4_HUMAN	Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2	66	28	0.0017100077810975806	0.0	58.30564784053156	0.0	0.0011402508551881414	0.0005701254275940707	602	sp|Q07065|CKAP4_HUMAN	True
sp|O00422|SAP18_HUMAN	Histone deacetylase complex subunit SAP18 OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1	2	2	0.00020388684575574245	0.0	10.457516339869281	0.0	0.0011402508551881414	0.0005701254275940707	153	sp|O00422|SAP18_HUMAN	True
sp|P62750|RL23A_HUMAN	60S ribosomal protein L23a OS=Homo sapiens OX=9606 GN=RPL23A PE=1 SV=1	6	5	0.000599897834627473	0.0	31.41025641025641	0.0	0.0011402508551881414	0.0005701254275940707	156	sp|P62750|RL23A_HUMAN	True
sp|Q969X6|UTP4_HUMAN	U3 small nucleolar RNA-associated protein 4 homolog OS=Homo sapiens OX=9606 GN=UTP4 PE=1 SV=1	4	3	9.094661049745946e-05	0.0	4.518950437317784	0.0	0.0011402508551881414	0.0005701254275940707	686	sp|Q969X6|UTP4_HUMAN	True
sp|Q9BXK5|B2L13_HUMAN	Bcl-2-like protein 13 OS=Homo sapiens OX=9606 GN=BCL2L13 PE=1 SV=1	8	7	0.0002572757723763183	0.0	27.835051546391753	0.0	0.0011402508551881414	0.0005701254275940707	485	sp|Q9BXK5|B2L13_HUMAN	True
sp|Q14151|SAFB2_HUMAN	Scaffold attachment factor B2 OS=Homo sapiens OX=9606 GN=SAFB2 PE=1 SV=1	18	13	0.0002945983070363666	0.0	18.677859391395593	0.0	0.0011402508551881414	0.0005701254275940707	953	sp|Q14151|SAFB2_HUMAN;sp|Q15424|SAFB1_HUMAN	True
sp|Q15424|SAFB1_HUMAN	Scaffold attachment factor B1 OS=Homo sapiens OX=9606 GN=SAFB PE=1 SV=4	20	14	0.0003409255453620611	0.0	20.437158469945356	0.0	0.0011402508551881414	0.0005701254275940707	915	sp|Q14151|SAFB2_HUMAN;sp|Q15424|SAFB1_HUMAN	True
sp|Q9NWW5|CLN6_HUMAN	Ceroid-lipofuscinosis neuronal protein 6 OS=Homo sapiens OX=9606 GN=CLN6 PE=1 SV=1	2	1	0.00010030446109526879	0.0	3.536977491961415	0.0	0.0011402508551881414	0.0005701254275940707	311	sp|Q9NWW5|CLN6_HUMAN	True
sp|Q15084|PDIA6_HUMAN	Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1	27	15	0.0009571097270647409	0.0	43.18181818181818	0.0	0.0011402508551881414	0.0005701254275940707	440	sp|Q15084|PDIA6_HUMAN	True
sp|A1L0T0|ILVBL_HUMAN	Acetolactate synthase-like protein OS=Homo sapiens OX=9606 GN=ILVBL PE=1 SV=2	9	6	0.00022211407168169095	0.0	13.449367088607595	0.0	0.0011402508551881414	0.0005701254275940707	632	sp|A1L0T0|ILVBL_HUMAN	True
sp|Q92804|RBP56_HUMAN	TATA-binding protein-associated factor 2N OS=Homo sapiens OX=9606 GN=TAF15 PE=1 SV=1	11	7	0.0002898155079450292	0.0	20.43918918918919	0.0	0.0011402508551881414	0.0005701254275940707	592	sp|P35637|FUS_HUMAN;sp|Q92804|RBP56_HUMAN	True
sp|P16070|CD44_HUMAN	CD44 antigen OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=3	24	11	0.0005044962921934543	0.0	16.442048517520217	0.0	0.0011402508551881414	0.0005701254275940707	742	sp|P16070|CD44_HUMAN	True
sp|P06753|TPM3_HUMAN	Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=2	19	11	0.0010398229133542864	0.0	31.2280701754386	0.0	0.0011402508551881414	0.0005701254275940707	285	sp|P67936|TPM4_HUMAN;sp|P09493|TPM1_HUMAN;sp|P07951|TPM2_HUMAN;sp|P06753|TPM3_HUMAN	True
sp|P67936|TPM4_HUMAN	Tropomyosin alpha-4 chain OS=Homo sapiens OX=9606 GN=TPM4 PE=1 SV=3	21	14	0.0013207428133330654	0.0	43.54838709677419	0.0	0.0011402508551881414	0.0005701254275940707	248	sp|P67936|TPM4_HUMAN;sp|P09493|TPM1_HUMAN;sp|P07951|TPM2_HUMAN;sp|P06753|TPM3_HUMAN	True
sp|P02545|LMNA_HUMAN	Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1	76	37	0.001785238134373323	0.0	59.036144578313255	0.0	0.0011402508551881414	0.0005701254275940707	664	sp|P02545|LMNA_HUMAN;sp|Q03252|LMNB2_HUMAN;sp|P20700|LMNB1_HUMAN	True
sp|P48681|NEST_HUMAN	Nestin OS=Homo sapiens OX=9606 GN=NES PE=1 SV=2	67	48	0.0006446773768791227	0.0	37.322640345465764	0.0	0.0011402508551881414	0.0005701254275940707	1621	sp|P48681|NEST_HUMAN	True
sp|Q9Y2B0|CNPY2_HUMAN	Protein canopy homolog 2 OS=Homo sapiens OX=9606 GN=CNPY2 PE=1 SV=1	13	7	0.0011140959785938783	0.0	50.54945054945055	0.0	0.0011402508551881414	0.0005701254275940707	182	sp|Q9Y2B0|CNPY2_HUMAN	True
sp|O00767|ACOD_HUMAN	Acyl-CoA desaturase OS=Homo sapiens OX=9606 GN=SCD PE=1 SV=2	3	2	0.00013033991950123369	0.0	6.963788300835655	0.0	0.0011402508551881414	0.0005701254275940707	359	sp|O00767|ACOD_HUMAN	True
sp|Q14978|NOLC1_HUMAN	Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=2	9	6	0.00020082416781520555	0.0	9.72818311874106	0.0	0.0011402508551881414	0.0005701254275940707	699	sp|Q14978|NOLC1_HUMAN	True
sp|O15372|EIF3H_HUMAN	Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens OX=9606 GN=EIF3H PE=1 SV=1	6	5	0.00026586381307353913	0.0	17.045454545454543	0.0	0.0011402508551881414	0.0005701254275940707	352	sp|O15372|EIF3H_HUMAN	True
sp|P23246|SFPQ_HUMAN	Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2	24	14	0.0005294713561634273	0.0	25.176803394625175	0.0	0.0011402508551881414	0.0005701254275940707	707	sp|P23246|SFPQ_HUMAN;sp|Q15233|NONO_HUMAN	True
sp|Q5BJF2|SGMR2_HUMAN	Sigma intracellular receptor 2 OS=Homo sapiens OX=9606 GN=TMEM97 PE=1 SV=1	3	2	0.00026586381307353913	0.0	10.227272727272728	0.0	0.0011402508551881414	0.0005701254275940707	176	sp|Q5BJF2|SGMR2_HUMAN	True
sp|Q0VGE8|ZN816_HUMAN	Zinc finger protein 816 OS=Homo sapiens OX=9606 GN=ZNF816 PE=2 SV=2	1	1	2.395905330309416e-05	0.0	6.912442396313365	0.0	0.0011402508551881414	0.0005701254275940707	651	sp|A2RRD8|ZN320_HUMAN;sp|Q96NL3|ZN599_HUMAN;sp|Q6ZN06|ZN813_HUMAN;sp|Q0VGE8|ZN816_HUMAN;sp|Q9P0L1|ZKSC7_HUMAN;sp|Q96N58|ZN578_HUMAN;sp|P0CJ79|ZN888_HUMAN;sp|Q9UJW7|ZN229_HUMAN;sp|P17035|ZNF28_HUMAN;sp|Q8N782|ZN525_HUMAN;sp|Q8N4W9|ZN808_HUMAN;sp|Q8NCK3|ZN485_HUMAN;sp|Q9Y5A6|ZSC21_HUMAN;sp|Q05481|ZNF91_HUMAN;sp|Q8NB50|ZFP62_HUMAN;sp|A6NHJ4|ZN860_HUMAN;sp|Q9H963|ZN702_HUMAN;sp|Q5VIY5|ZN468_HUMAN;sp|Q9NV72|ZN701_HUMAN;sp|Q7L2R6|ZN765_HUMAN;sp|Q96IR2|ZN845_HUMAN;sp|Q86XN6|ZN761_HUMAN	True
sp|Q86VM9|ZCH18_HUMAN	Zinc finger CCCH domain-containing protein 18 OS=Homo sapiens OX=9606 GN=ZC3H18 PE=1 SV=2	2	2	3.2733145226262954e-05	0.0	4.512067156348373	0.0	0.0011402508551881414	0.0005701254275940707	953	sp|Q86VM9|ZCH18_HUMAN	True
sp|O76031|CLPX_HUMAN	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial OS=Homo sapiens OX=9606 GN=CLPX PE=1 SV=2	17	14	0.00041888600774935713	0.0	25.118483412322274	0.0	0.0011402508551881414	0.0005701254275940707	633	sp|O76031|CLPX_HUMAN	True
sp|Q07666|KHDR1_HUMAN	KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Homo sapiens OX=9606 GN=KHDRBS1 PE=1 SV=1	8	5	0.0002816676063262175	0.0	15.575620767494355	0.0	0.0011402508551881414	0.0005701254275940707	443	sp|Q07666|KHDR1_HUMAN	True
sp|P06454|PTMA_HUMAN	Prothymosin alpha OS=Homo sapiens OX=9606 GN=PTMA PE=1 SV=2	3	3	0.00042154982973822427	0.0	21.62162162162162	0.0	0.0011402508551881414	0.0005701254275940707	111	sp|P06454|PTMA_HUMAN	True
sp|P21333|FLNA_HUMAN	Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4	194	105	0.0011431373924673115	0.0	57.99017755950132	0.0	0.0011402508551881414	0.0005701254275940707	2647	sp|O75369|FLNB_HUMAN;sp|P21333|FLNA_HUMAN;sp|Q14315|FLNC_HUMAN	True
sp|O15230|LAMA5_HUMAN	Laminin subunit alpha-5 OS=Homo sapiens OX=9606 GN=LAMA5 PE=1 SV=8	33	30	0.00013929968663338885	0.0	11.637347767253045	0.0	0.0011402508551881414	0.0005701254275940707	3695	sp|O15230|LAMA5_HUMAN	True
sp|Q13428|TCOF_HUMAN	Treacle protein OS=Homo sapiens OX=9606 GN=TCOF1 PE=1 SV=3	15	15	0.0001572312873015554	0.0	11.491935483870968	0.0	0.0011402508551881414	0.0005701254275940707	1488	sp|Q13428|TCOF_HUMAN	True
sp|P38646|GRP75_HUMAN	Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2	62	30	0.001424205168511762	0.0	49.63181148748159	0.0	0.0011402508551881414	0.0005701254275940707	679	sp|P11142|HSP7C_HUMAN;sp|P38646|GRP75_HUMAN;sp|P54652|HSP72_HUMAN	True
sp|Q7Z739|YTHD3_HUMAN	YTH domain-containing family protein 3 OS=Homo sapiens OX=9606 GN=YTHDF3 PE=1 SV=1	1	1	2.666212598344324e-05	0.0	2.2222222222222223	0.03600488894200167	0.008903728436282694	0.008347245409015025	585	sp|Q7Z739|YTHD3_HUMAN;sp|Q9BYJ9|YTHD1_HUMAN	True
sp|P29966|MARCS_HUMAN	Myristoylated alanine-rich C-kinase substrate OS=Homo sapiens OX=9606 GN=MARCKS PE=1 SV=4	22	8	0.001033558919900345	0.0	45.48192771084337	0.0	0.0011402508551881414	0.0005701254275940707	332	sp|P29966|MARCS_HUMAN	True
sp|Q13501|SQSTM_HUMAN	Sequestosome-1 OS=Homo sapiens OX=9606 GN=SQSTM1 PE=1 SV=1	10	8	0.00035448508409805223	0.0	29.772727272727273	0.0	0.0011402508551881414	0.0005701254275940707	440	sp|Q13501|SQSTM_HUMAN	True
sp|P62136|PP1A_HUMAN	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CA PE=1 SV=1	16	11	0.0007562348460758447	0.0	40.303030303030305	0.0	0.0011402508551881414	0.0005701254275940707	330	sp|P62140|PP1B_HUMAN;sp|P62136|PP1A_HUMAN;sp|P36873|PP1G_HUMAN	True
sp|P62140|PP1B_HUMAN	Serine/threonine-protein phosphatase PP1-beta catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CB PE=1 SV=3	14	10	0.0006677761828880739	0.0	37.920489296636084	0.0	0.0011402508551881414	0.0005701254275940707	327	sp|P62140|PP1B_HUMAN;sp|P62136|PP1A_HUMAN;sp|P36873|PP1G_HUMAN	True
sp|P36873|PP1G_HUMAN	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CC PE=1 SV=1	17	12	0.0008209128263323314	0.0	44.27244582043344	0.0	0.0011402508551881414	0.0005701254275940707	323	sp|P62140|PP1B_HUMAN;sp|P62136|PP1A_HUMAN;sp|P36873|PP1G_HUMAN	True
sp|P14866|HNRPL_HUMAN	Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=2	30	16	0.0007944317674183853	0.0	49.40577249575552	0.0	0.0011402508551881414	0.0005701254275940707	589	sp|P14866|HNRPL_HUMAN	True
sp|P07910|HNRPC_HUMAN	Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=4	20	11	0.0010194342287787124	0.0	37.58169934640523	0.0	0.0011402508551881414	0.0005701254275940707	306	sp|B7ZW38|HNRC3_HUMAN;sp|O60812|HNRC1_HUMAN;sp|P07910|HNRPC_HUMAN;sp|P0DMR1|HNRC4_HUMAN;sp|Q86SE5|RALYL_HUMAN;sp|B2RXH8|HNRC2_HUMAN	True
sp|P46821|MAP1B_HUMAN	Microtubule-associated protein 1B OS=Homo sapiens OX=9606 GN=MAP1B PE=1 SV=2	47	38	0.00029703207208864346	0.0	23.66288492706645	0.0	0.0011402508551881414	0.0005701254275940707	2468	sp|P78559|MAP1A_HUMAN;sp|P46821|MAP1B_HUMAN	True
sp|O43493|TGON2_HUMAN	Trans-Golgi network integral membrane protein 2 OS=Homo sapiens OX=9606 GN=TGOLN2 PE=1 SV=3	5	4	0.00016281152088010748	0.0	11.691022964509393	0.0	0.0011402508551881414	0.0005701254275940707	479	sp|O43493|TGON2_HUMAN	True
sp|O75534|CSDE1_HUMAN	Cold shock domain-containing protein E1 OS=Homo sapiens OX=9606 GN=CSDE1 PE=1 SV=2	10	9	0.00019545543484103127	0.0	13.283208020050125	0.0	0.0011402508551881414	0.0005701254275940707	798	sp|O75534|CSDE1_HUMAN	True
sp|P25788|PSA3_HUMAN	Proteasome subunit alpha type-3 OS=Homo sapiens OX=9606 GN=PSMA3 PE=1 SV=2	2	2	0.00012233210745344545	0.0	7.450980392156863	0.0	0.0011402508551881414	0.0005701254275940707	255	sp|P25788|PSA3_HUMAN	True
sp|P00505|AATM_HUMAN	Aspartate aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=GOT2 PE=1 SV=3	31	19	0.001124459662115682	0.0	55.58139534883721	0.0	0.0011402508551881414	0.0005701254275940707	430	sp|P00505|AATM_HUMAN	True
sp|Q9ULV4|COR1C_HUMAN	Coronin-1C OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1	18	14	0.0005923041911511758	0.0	30.801687763713083	0.0	0.0011402508551881414	0.0005701254275940707	474	sp|Q9ULV4|COR1C_HUMAN;sp|Q6QEF8|CORO6_HUMAN	True
sp|P26885|FKBP2_HUMAN	Peptidyl-prolyl cis-trans isomerase FKBP2 OS=Homo sapiens OX=9606 GN=FKBP2 PE=1 SV=2	2	2	0.00021968089718752532	0.0	14.084507042253522	0.0	0.0011402508551881414	0.0005701254275940707	142	sp|P26885|FKBP2_HUMAN	True
sp|Q96HY6|DDRGK_HUMAN	DDRGK domain-containing protein 1 OS=Homo sapiens OX=9606 GN=DDRGK1 PE=1 SV=2	7	5	0.0003477114837649684	0.0	23.88535031847134	0.0	0.0011402508551881414	0.0005701254275940707	314	sp|Q96HY6|DDRGK_HUMAN	True
sp|P40926|MDHM_HUMAN	Malate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=MDH2 PE=1 SV=3	39	16	0.001799693503882419	0.0	57.396449704142015	0.0	0.0011402508551881414	0.0005701254275940707	338	sp|P40926|MDHM_HUMAN	True
sp|P07237|PDIA1_HUMAN	Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3	72	34	0.002210647138627223	0.0	71.65354330708661	0.0	0.0011402508551881414	0.0005701254275940707	508	sp|P07237|PDIA1_HUMAN	True
sp|Q14980|NUMA1_HUMAN	Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=2	45	36	0.00033185837660243184	0.0	24.9645390070922	0.0	0.0011402508551881414	0.0005701254275940707	2115	sp|Q14980|NUMA1_HUMAN	True
sp|P50454|SERPH_HUMAN	Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2	21	14	0.0007835986069535891	0.0	40.430622009569376	0.0	0.0011402508551881414	0.0005701254275940707	418	sp|P50454|SERPH_HUMAN	True
sp|P52926|HMGA2_HUMAN	High mobility group protein HMGI-C OS=Homo sapiens OX=9606 GN=HMGA2 PE=1 SV=1	5	4	0.0007154744816657935	0.0	40.36697247706422	0.0	0.0011402508551881414	0.0005701254275940707	109	sp|P52926|HMGA2_HUMAN	True
sp|Q92896|GSLG1_HUMAN	Golgi apparatus protein 1 OS=Homo sapiens OX=9606 GN=GLG1 PE=1 SV=2	14	13	0.00018521018812926222	0.0	12.46819338422392	0.0	0.0011402508551881414	0.0005701254275940707	1179	sp|Q92896|GSLG1_HUMAN	True
sp|P12814|ACTN1_HUMAN	Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2	74	44	0.0012939500379184508	0.0	57.28699551569507	0.0	0.0011402508551881414	0.0005701254275940707	892	sp|O43707|ACTN4_HUMAN;sp|Q08043|ACTN3_HUMAN;sp|P12814|ACTN1_HUMAN;sp|P35609|ACTN2_HUMAN	True
sp|Q8NC51|PAIRB_HUMAN	Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens OX=9606 GN=SERBP1 PE=1 SV=2	9	7	0.0003440590522128154	0.0	17.892156862745097	0.0	0.0011402508551881414	0.0005701254275940707	408	sp|Q8NC51|PAIRB_HUMAN	True
sp|O14949|QCR8_HUMAN	Cytochrome b-c1 complex subunit 8 OS=Homo sapiens OX=9606 GN=UQCRQ PE=1 SV=4	3	3	0.0005706345256212547	0.0	30.48780487804878	0.0	0.0011402508551881414	0.0005701254275940707	82	sp|O14949|QCR8_HUMAN	True
sp|Q8NBN7|RDH13_HUMAN	Retinol dehydrogenase 13 OS=Homo sapiens OX=9606 GN=RDH13 PE=1 SV=2	2	2	9.42437685819595e-05	0.0	7.250755287009064	0.0	0.0011402508551881414	0.0005701254275940707	331	sp|Q8NBN7|RDH13_HUMAN	True
sp|O95573|ACSL3_HUMAN	Long-chain-fatty-acid--CoA ligase 3 OS=Homo sapiens OX=9606 GN=ACSL3 PE=1 SV=3	18	15	0.00038993359250785747	0.0	26.111111111111114	0.0	0.0011402508551881414	0.0005701254275940707	720	sp|O60488|ACSL4_HUMAN;sp|O95573|ACSL3_HUMAN	True
sp|O95831|AIFM1_HUMAN	Apoptosis-inducing factor 1, mitochondrial OS=Homo sapiens OX=9606 GN=AIFM1 PE=1 SV=1	20	15	0.00050888560196784	0.0	31.321370309951057	0.0	0.0011402508551881414	0.0005701254275940707	613	sp|O95831|AIFM1_HUMAN	True
